"","X","Basin","Site","Loct","Date","Time","UOM","Year","Month","Day","Lat","Long","Huc8","pollute","huc08","huc06","huc04","huc02"
"476878",769113,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC109","","2023-05-02",1229,0.24,2023,5,2,38.89181,-95.59458,10270104,"TKN",10270104,102701,1027,10
"476879",769211,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC109","","2023-08-08",1325,0.27,2023,8,8,38.89181,-95.59458,10270104,"TKN",10270104,102701,1027,10
"476880",769310,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC109","","2023-11-28",1415,0.43,2023,11,28,38.89181,-95.59458,10270104,"TKN",10270104,102701,1027,10
"476881",769410,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC109","","2024-03-05",1248,0.24,2024,3,5,38.89181,-95.59458,10270104,"TKN",10270104,102701,1027,10
"476882",769510,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC109","","2024-06-17",1429,0.1,2024,6,17,38.89181,-95.59458,10270104,"TKN",10270104,102701,1027,10
"476883",769610,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC109","","2024-09-10",1319,0.46,2024,9,10,38.89181,-95.59458,10270104,"TKN",10270104,102701,1027,10
"476884",76979,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC109","","2024-12-03",1359,0.71,2024,12,3,38.89181,-95.59458,10270104,"TKN",10270104,102701,1027,10
"477091",1047911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","JAMES ST BRIDGE, 0.25 MI E OF I-70 AT 3RD ST EXIT IN K.C. MO.","2000-01-05",1300,0.971,2000,1,5,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477092",1048012,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","JAMES ST BRIDGE, 0.25 MI E OF I-70 AT 3RD ST EXIT IN K.C. MO.","2000-03-08",1240,1.639,2000,3,8,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477093",1048113,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","JAMES ST BRIDGE, 0.25 MI E OF I-70 AT 3RD ST EXIT IN K.C. MO.","2000-03-08",1245,1.26,2000,3,8,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477094",1048211,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","JAMES ST BRIDGE, 0.25 MI E OF I-70 AT 3RD ST EXIT IN K.C. MO.","2000-05-03",1155,1.08,2000,5,3,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477095",1048312,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","JAMES ST BRIDGE, 0.25 MI E OF I-70 AT 3RD ST EXIT IN K.C. MO.","2000-07-05",1145,1.27,2000,7,5,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477096",1048411,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","JAMES ST BRIDGE, 0.25 MI E OF I-70 AT 3RD ST EXIT IN K.C. MO.","2000-09-06",1155,1.227,2000,9,6,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477097",1048512,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","JAMES ST BRIDGE, 0.25 MI E OF I-70 AT 3RD ST EXIT IN K.C. MO.","2000-11-01",1240,1.25,2000,11,1,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477098",1048612,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","JAMES ST BRIDGE, 0.25 MI E OF I-70 AT 3RD ST EXIT IN K.C. MO.","2001-01-31",1210,1.72,2001,1,31,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477099",1048711,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","JAMES ST BRIDGE, 0.25 MI E OF I-70 AT 3RD ST EXIT IN K.C. MO.","2001-04-04",1210,2.09,2001,4,4,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477100",1048812,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","JAMES ST BRIDGE, 0.25 MI E OF I-70 AT 3RD ST EXIT IN K.C. MO.","2001-06-06",1200,2.955,2001,6,6,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477101",1048911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","JAMES ST BRIDGE, 0.25 MI E OF I-70 AT 3RD ST EXIT IN K.C. MO.","2001-08-08",1120,1.048,2001,8,8,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477102",1049012,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","JAMES ST BRIDGE, 0.25 MI E OF I-70 AT 3RD ST EXIT IN K.C. MO.","2001-10-03",1300,0.979,2001,10,3,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477103",1049112,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","JAMES ST BRIDGE, 0.25 MI E OF I-70 AT 3RD ST EXIT IN K.C. MO.","2001-12-05",1130,1.247,2001,12,5,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477104",1049212,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","JAMES ST BRIDGE, 0.25 MI E OF I-70 AT 3RD ST EXIT IN K.C. MO.","2002-01-09",1140,1.401,2002,1,9,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477105",1049311,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","JAMES ST BRIDGE, 0.25 MI E OF I-70 AT 3RD ST EXIT IN K.C. MO.","2002-03-06",1235,0.864,2002,3,6,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477106",1049412,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","JAMES ST BRIDGE, 0.25 MI E OF I-70 AT 3RD ST EXIT IN K.C. MO.","2002-05-08",1240,3.201,2002,5,8,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477107",1049511,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2002-07-10",1125,1.406,2002,7,10,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477108",1049612,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2002-09-04",1101,1.981,2002,9,4,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477109",1049712,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2002-09-04",1106,1.986,2002,9,4,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477110",1049811,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2002-11-13",1210,1.365,2002,11,13,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477111",1049911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2003-02-06",1049,1.364,2003,2,6,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477112",1050012,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2003-04-03",1055,2.052,2003,4,3,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477113",1050111,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2003-06-05",1016,1.857,2003,6,5,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477114",1050211,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2003-08-07",1047,2.472,2003,8,7,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477115",1050310,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2003-10-09",1108,1.748,2003,10,9,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477116",1050411,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2003-12-30",1122,1.005,2003,12,30,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477117",1050510,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2004-01-08",1211,1.374,2004,1,8,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477118",1050611,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2004-03-02",1110,1.871,2004,3,2,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477119",1050710,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2004-05-06",1042,1.506,2004,5,6,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477120",1050811,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2004-07-08",1143,2.93,2004,7,8,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477121",1050910,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2004-09-09",1144,1.118,2004,9,9,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477122",1051011,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2004-11-04",1056,2.035,2004,11,4,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477123",1051112,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2005-02-03",1118,0.598,2005,2,3,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477124",1051210,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2005-04-07",1111,1.87,2005,4,7,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477125",1051311,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2005-06-02",1152,2.625,2005,6,2,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477126",1051410,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2005-08-04",1034,1.61,2005,8,4,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477127",1051511,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2005-10-06",1045,1.601,2005,10,6,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477128",1051610,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2005-12-08",1251,1.143,2005,12,8,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477129",1051710,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2006-01-05",1058,0.494,2006,1,5,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477130",1051811,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2006-03-09",1234,1.308,2006,3,9,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477131",1051910,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2006-05-04",1136,1.477,2006,5,4,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477132",1052011,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2006-07-06",1012,1.273,2006,7,6,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477133",1052110,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2006-09-07",1007,1.804,2006,9,7,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477134",1052211,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2006-11-02",958,1.061,2006,11,2,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477135",1052311,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2007-02-08",1040,0.567,2007,2,8,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477136",1052410,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2007-04-05",1003,1.667,2007,4,5,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477137",1052511,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2007-06-07",945,1.118,2007,6,7,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477138",1052610,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2007-08-09",955,1.863,2007,8,9,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477139",1052711,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2007-10-04",1039,1.248,2007,10,4,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477140",1052810,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2007-12-18",1021,1.599,2007,12,18,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477141",1052911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2008-01-09",1115,1.101,2008,1,9,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477142",1053010,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2008-03-05",1037,2.738,2008,3,5,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477143",1053112,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2008-05-07",1103,1.297,2008,5,7,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477144",1053210,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2008-07-09",1100,0.716,2008,7,9,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477145",1053311,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2008-09-03",1100,1.161,2008,9,3,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477146",1053410,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2008-11-13",1051,0.965,2008,11,13,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477147",1053510,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2009-02-04",1044,0.932,2009,2,4,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477148",1053610,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2009-04-06",1120,1.041,2009,4,6,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477149",1053711,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2009-06-03",1010,1.107,2009,6,3,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477150",1053911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2009-10-07",1243,1.334,2009,10,7,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477151",1054010,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2009-12-29",1110,0.901,2009,12,29,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477152",1054112,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2010-01-13",1142,0.756,2010,1,13,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477153",1054210,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2010-04-28",1206,1.314,2010,4,28,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477154",1054311,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2010-07-26",1135,0.455,2010,7,26,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477155",1054410,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2010-10-12",1130,1.242,2010,10,12,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477156",1054511,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2011-02-28",1027,2.108,2011,2,28,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477157",1054610,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2011-05-24",1056,1.367,2011,5,24,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477158",1054711,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2011-08-09",1036,0.878,2011,8,9,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477159",1054810,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2011-11-29",1016,0.598,2011,11,29,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477160",1054911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2012-03-05",1139,1.042,2012,3,5,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477161",1055010,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2012-06-18",1313,1.316,2012,6,18,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477162",1055111,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2012-09-24",1304,1.576,2012,9,24,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477163",1055210,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2012-12-17",1220,0.94,2012,12,17,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477164",1055311,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2013-01-28",1124,0.807,2013,1,28,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477165",1055411,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2013-04-29",1215,0.69,2013,4,29,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477166",1055511,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2013-07-08",1249,1.25,2013,7,8,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477167",1055610,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2013-10-22",1213,1.341,2013,10,22,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477168",1055710,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2014-02-03",1110,0.94,2014,2,3,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477169",1055811,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2014-05-05",1054,1.2,2014,5,5,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477170",1055911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2014-08-04",1108,1.4,2014,8,4,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477171",1056010,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2014-11-12",1109,1.3,2014,11,12,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477172",1056114,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2015-03-02",1015,0.81,2015,3,2,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477173",1056212,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2015-06-01",1004,1.7,2015,6,1,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477174",1056311,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2015-09-01",1026,1,2015,9,1,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477175",1056411,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2015-12-01",1043,1.2,2015,12,1,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477176",1056510,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2016-01-04",1140,0.65,2016,1,4,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477177",1056611,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2016-04-04",1206,1.3,2016,4,4,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477178",1056710,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2016-07-11",1050,0.89,2016,7,11,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477179",1056811,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2016-10-03",1043,0.8,2016,10,3,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477180",1056911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2017-02-06",1104,0.9,2017,2,6,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477181",1057011,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2017-05-01",1034,2,2017,5,1,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477182",1057114,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2017-08-07",1128,1.7,2017,8,7,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477183",1057211,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2017-11-06",1117,0.7,2017,11,6,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477184",1057310,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2018-03-05",1117,1.4,2018,3,5,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477185",1057411,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2018-06-18",1316,1.5,2018,6,18,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477186",1057511,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2018-09-24",1127,0.94,2018,9,24,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477187",1057610,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2018-12-10",1201,1.7,2018,12,10,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477188",1057711,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2019-01-28",1047,1.2,2019,1,28,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477189",1057810,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2019-04-01",904,0.69,2019,4,1,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477190",1057911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2019-07-08",1019,0.58,2019,7,8,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477191",1058011,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2019-10-21",959,0.95,2019,10,21,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477192",1058112,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2020-02-03",1102,0.71,2020,2,3,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477193",105829,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2020-08-03",1033,0.58,2020,8,3,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477194",1058310,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2020-11-30",834,0.53,2020,11,30,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477195",1058410,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2021-03-01",800,0.47,2021,3,1,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477196",1058510,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2021-06-22",855,0.41,2021,6,22,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477197",1058610,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2021-09-07",818,1.2,2021,9,7,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477198",105879,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2021-12-06",847,2,2021,12,6,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477199",1058810,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2022-01-24",922,0.83,2022,1,24,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477200",1058910,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2022-04-26",933,1.1,2022,4,26,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477201",105909,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2022-07-05",914,2.8,2022,7,5,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477202",1059110,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2022-10-18",916,0.6,2022,10,18,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477203",1059210,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2023-02-07",854,0.75,2023,2,7,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477204",105939,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2023-05-02",648,0.6,2023,5,2,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477205",1059410,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2023-08-08",730,0.47,2023,8,8,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477206",1059510,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2023-11-28",825,0.57,2023,11,28,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477207",1059610,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2024-03-05",832,0.63,2024,3,5,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477208",1059710,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2024-06-17",958,0.4,2024,6,17,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477209",1059810,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2024-09-10",850,1.4,2024,9,10,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"477210",105999,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC203","","2024-12-03",933,0.86,2024,12,3,39.11148,-94.61644,10270104,"TKN",10270104,102701,1027,10
"479219",1821116,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC231","1.2 MI. S OF HARDY, NEBRASKA","2000-01-18",1410,0.707,2000,1,18,39.992936,-97.932032,10250016,"TKN",10250016,102500,1025,10
"479220",1821212,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC231","1.2 MI. S OF HARDY, NEBRASKA","2000-03-20",1440,0.61,2000,3,20,39.992936,-97.932032,10250016,"TKN",10250016,102500,1025,10
"479221",1821312,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC231","1.2 MI. S OF HARDY, NEBRASKA","2000-05-15",1520,0.735,2000,5,15,39.992936,-97.932032,10250016,"TKN",10250016,102500,1025,10
"479222",1821411,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC231","1.2 MI. S OF HARDY, NEBRASKA","2000-07-17",1427,0.8,2000,7,17,39.992936,-97.932032,10250016,"TKN",10250016,102500,1025,10
"479223",1821512,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC231","1.2 MI. S OF HARDY, NEBRASKA","2000-09-18",1420,0.63,2000,9,18,39.992936,-97.932032,10250016,"TKN",10250016,102500,1025,10
"479224",1821611,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC231","1.2 MI. S OF HARDY, NEBRASKA","2000-11-13",1610,1.46,2000,11,13,39.992936,-97.932032,10250016,"TKN",10250016,102500,1025,10
