site,year,month,day,fin,blue,ship,wind
N,2014,3,11,NaN,NaN,NaN,NaN
N,2014,3,12,NaN,NaN,NaN,NaN
N,2014,3,13,NaN,NaN,NaN,NaN
N,2014,3,14,NaN,NaN,NaN,NaN
N,2014,3,15,NaN,NaN,NaN,NaN
N,2014,3,16,NaN,NaN,NaN,NaN
N,2014,3,17,NaN,NaN,NaN,NaN
N,2014,3,18,NaN,NaN,NaN,NaN
N,2014,3,19,NaN,NaN,NaN,NaN
N,2014,3,20,NaN,NaN,NaN,NaN
N,2014,3,21,NaN,NaN,NaN,NaN
N,2014,3,22,NaN,NaN,NaN,NaN
N,2014,3,23,NaN,NaN,NaN,NaN
N,2014,3,24,NaN,NaN,NaN,NaN
N,2014,3,25,NaN,NaN,NaN,NaN
N,2014,3,26,NaN,NaN,NaN,NaN
N,2014,3,27,NaN,NaN,NaN,NaN
N,2014,3,28,NaN,NaN,NaN,NaN
N,2014,3,29,NaN,NaN,NaN,NaN
N,2014,3,30,NaN,NaN,NaN,NaN
N,2014,3,31,NaN,NaN,NaN,NaN
N,2014,4,1,NaN,NaN,NaN,NaN
N,2014,4,2,NaN,NaN,NaN,NaN
N,2014,4,3,NaN,NaN,NaN,NaN
N,2014,4,4,78.34,72.70,70.66,59.20
N,2014,4,5,78.58,72.90,71.05,64.82
N,2014,4,6,76.98,73.38,72.06,60.47
N,2014,4,7,77.98,70.71,68.26,55.23
N,2014,4,8,78.06,75.12,72.70,56.29
N,2014,4,9,75.62,73.86,68.45,59.74
N,2014,4,10,76.66,72.71,70.39,57.91
N,2014,4,11,74.65,70.74,68.03,56.91
N,2014,4,12,75.48,72.70,72.32,58.87
N,2014,4,13,76.59,72.20,70.61,57.71
N,2014,4,14,76.80,75.56,72.09,58.22
N,2014,4,15,74.75,70.27,67.78,58.09
N,2014,4,16,73.90,69.67,68.65,58.77
N,2014,4,17,75.95,70.86,69.56,50.40
N,2014,4,18,77.53,74.41,73.33,50.97
N,2014,4,19,75.57,70.92,68.39,56.86
N,2014,4,20,76.26,72.20,73.87,55.88
N,2014,4,21,74.60,73.42,73.30,51.39
N,2014,4,22,76.46,70.35,69.47,59.59
N,2014,4,23,78.36,73.55,72.42,64.69
N,2014,4,24,77.93,75.03,71.93,58.14
N,2014,4,25,75.61,71.56,67.69,60.81
N,2014,4,26,75.11,71.47,70.81,65.50
N,2014,4,27,75.24,73.15,71.78,64.47
N,2014,4,28,76.41,75.60,73.07,63.29
N,2014,4,29,75.96,75.43,74.99,55.17
N,2014,4,30,74.30,72.87,68.77,51.97
N,2014,5,1,75.84,77.17,74.09,52.34
N,2014,5,2,73.60,73.74,71.60,54.26
N,2014,5,3,75.08,73.96,72.83,56.91
N,2014,5,4,74.36,71.61,70.24,63.10
N,2014,5,5,72.80,70.17,69.92,63.49
N,2014,5,6,74.01,74.08,72.58,65.11
N,2014,5,7,75.56,74.79,72.45,64.90
N,2014,5,8,76.05,77.62,74.82,63.09
N,2014,5,9,74.50,72.01,70.50,62.92
N,2014,5,10,75.99,75.69,72.88,65.13
N,2014,5,11,76.44,75.43,74.82,62.83
N,2014,5,12,73.38,75.70,74.55,55.84
N,2014,5,13,74.10,73.04,70.39,52.80
N,2014,5,14,74.20,75.58,74.32,54.44
N,2014,5,15,73.76,75.66,73.92,52.08
N,2014,5,16,74.20,75.10,73.95,54.03
N,2014,5,17,74.66,71.98,70.49,61.33
N,2014,5,18,75.62,75.35,74.11,61.29
N,2014,5,19,73.12,71.76,71.41,62.76
N,2014,5,20,74.67,73.28,71.33,63.11
N,2014,5,21,74.53,73.23,71.73,62.30
N,2014,5,22,74.82,76.12,73.18,61.95
N,2014,5,23,73.29,74.85,73.44,58.94
N,2014,5,24,70.74,71.50,69.69,57.72
N,2014,5,25,73.10,76.90,75.49,57.39
N,2014,5,26,71.40,70.89,67.93,49.63
N,2014,5,27,70.09,69.98,68.08,49.19
N,2014,5,28,71.17,71.78,69.45,48.30
N,2014,5,29,72.88,74.29,69.71,49.20
N,2014,5,30,71.88,74.34,70.27,53.20
N,2014,5,31,73.52,74.73,72.85,60.15
N,2014,6,1,73.78,73.50,72.88,61.21
N,2014,6,2,71.19,71.94,69.16,60.88
N,2014,6,3,72.52,74.56,70.96,62.44
N,2014,6,4,71.04,73.79,71.48,62.05
N,2014,6,5,71.52,74.78,71.46,60.93
N,2014,6,6,70.58,73.24,69.70,61.39
N,2014,6,7,71.65,75.07,72.90,59.55
N,2014,6,8,71.86,72.97,70.80,59.06
N,2014,6,9,72.44,75.98,72.99,52.64
N,2014,6,10,70.92,74.95,72.65,49.99
N,2014,6,11,70.98,74.89,71.30,49.40
N,2014,6,12,71.32,73.74,69.34,54.35
N,2014,6,13,71.43,73.28,70.13,54.91
N,2014,6,14,68.94,69.70,67.42,56.78
N,2014,6,15,69.99,72.65,69.59,57.21
N,2014,6,16,71.66,74.52,72.29,59.59
N,2014,6,17,73.00,75.47,73.63,62.19
N,2014,6,18,71.68,74.25,71.65,58.44
N,2014,6,19,71.49,71.65,68.36,52.10
N,2014,6,20,70.81,72.72,71.56,54.25
N,2014,6,21,69.18,73.36,70.93,51.06
N,2014,6,22,67.92,73.11,69.24,50.10
N,2014,6,23,69.62,74.18,70.17,55.32
N,2014,6,24,71.57,74.95,70.03,51.07
N,2014,6,25,71.54,74.93,72.03,58.17
N,2014,6,26,74.82,76.79,73.72,58.93
N,2014,6,27,68.97,71.07,69.94,62.40
N,2014,6,28,67.45,72.02,66.62,58.00
N,2014,6,29,68.98,73.12,68.65,52.97
N,2014,6,30,69.19,74.12,71.24,49.26
N,2014,7,1,67.99,72.39,71.12,49.40
N,2014,7,2,68.82,73.46,69.24,53.22
N,2014,7,3,68.46,71.47,67.48,54.70
N,2014,7,4,67.18,71.91,67.31,51.58
N,2014,7,5,66.83,70.88,67.46,47.79
N,2014,7,6,66.12,71.21,66.81,52.45
N,2014,7,7,67.43,72.88,70.96,56.53
N,2014,7,8,69.37,71.43,68.11,54.64
N,2014,7,9,69.86,74.14,70.34,56.15
N,2014,7,10,66.70,73.10,66.79,56.54
N,2014,7,11,69.60,77.24,72.54,56.91
N,2014,7,12,68.72,75.20,68.45,60.24
N,2014,7,13,68.98,75.28,71.50,57.90
N,2014,7,14,69.20,75.41,69.46,51.05
N,2014,7,15,67.84,74.15,67.94,49.41
N,2014,7,16,68.99,74.93,68.95,48.67
N,2014,7,17,71.42,76.61,72.50,51.24
N,2014,7,18,73.13,77.73,74.81,54.90
N,2014,7,19,67.27,75.14,67.88,54.70
N,2014,7,20,66.79,72.97,67.43,51.65
N,2014,7,21,68.72,72.91,66.99,52.25
N,2014,7,22,67.42,71.12,66.61,59.61
N,2014,7,23,74.06,77.24,74.29,62.89
N,2014,7,24,74.69,77.31,73.77,62.01
N,2014,7,25,68.47,73.06,67.72,56.09
N,2014,7,26,68.12,73.26,69.26,50.81
N,2014,7,27,68.92,74.45,69.36,52.68
N,2014,7,28,66.27,72.56,67.19,53.18
N,2014,7,29,67.13,75.41,68.59,57.05
N,2014,7,30,68.17,76.20,68.23,59.91
N,2014,7,31,67.74,76.93,71.03,61.21
N,2014,8,1,67.91,76.36,68.89,58.54
N,2014,8,2,67.45,72.70,67.51,52.90
N,2014,8,3,68.78,74.74,69.90,53.65
N,2014,8,4,68.68,75.98,69.81,55.61
N,2014,8,5,68.48,76.03,69.25,59.57
N,2014,8,6,70.70,74.49,70.68,55.71
N,2014,8,7,67.93,73.63,69.90,53.78
N,2014,8,8,68.29,72.17,68.71,49.53
N,2014,8,9,70.75,74.52,68.82,49.35
N,2014,8,10,70.58,76.40,71.21,51.69
N,2014,8,11,70.04,76.66,71.56,50.66
N,2014,8,12,69.97,76.94,68.98,55.19
N,2014,8,13,70.00,77.72,71.36,51.85
N,2014,8,14,68.03,74.82,68.02,49.83
N,2014,8,15,69.16,75.67,68.60,57.66
N,2014,8,16,67.62,75.09,66.95,58.22
N,2014,8,17,66.12,76.22,68.51,60.21
N,2014,8,18,67.60,75.47,69.95,61.13
N,2014,8,19,69.33,75.92,67.93,51.36
N,2014,8,20,70.72,77.43,71.01,50.08
N,2014,8,21,69.45,74.26,69.88,48.90
N,2014,8,22,68.92,74.85,68.67,48.30
N,2014,8,23,68.16,75.48,70.89,50.80
N,2014,8,24,70.72,75.78,72.08,54.06
N,2014,8,25,69.60,73.62,68.83,56.97
N,2014,8,26,70.25,77.18,71.12,56.91
N,2014,8,27,70.84,74.17,68.40,51.78
N,2014,8,28,68.22,74.04,68.16,55.46
N,2014,8,29,68.55,75.65,69.91,61.68
N,2014,8,30,66.96,73.70,69.75,57.01
N,2014,8,31,67.81,73.03,67.68,50.29
N,2014,9,1,68.15,75.33,67.40,58.02
N,2014,9,2,66.82,71.98,65.74,51.92
N,2014,9,3,67.83,72.41,67.98,51.35
N,2014,9,4,72.81,77.57,74.42,54.57
N,2014,9,5,71.49,75.26,70.59,55.34
N,2014,9,6,68.18,73.78,69.64,58.63
N,2014,9,7,67.33,75.13,70.80,59.78
N,2014,9,8,69.92,75.57,70.27,56.39
N,2014,9,9,68.51,73.83,66.43,55.41
N,2014,9,10,71.15,76.48,69.19,56.60
N,2014,9,11,68.76,75.96,67.56,56.40
N,2014,9,12,69.36,74.99,68.73,59.60
N,2014,9,13,70.19,75.04,68.26,60.89
N,2014,9,14,69.98,72.09,65.83,60.81
N,2014,9,15,68.02,70.19,63.17,58.83
N,2014,9,16,71.22,74.56,68.14,59.83
N,2014,9,17,74.21,77.84,73.92,62.74
N,2014,9,18,71.71,76.46,72.43,63.42
N,2014,9,19,69.33,73.92,71.90,59.17
N,2014,9,20,68.65,73.46,68.39,55.85
N,2014,9,21,68.25,73.63,68.76,57.23
N,2014,9,22,67.90,70.58,67.10,58.60
N,2014,9,23,67.18,69.80,65.35,55.54
N,2014,9,24,68.54,73.56,69.28,59.73
N,2014,9,25,70.40,73.81,71.00,61.25
N,2014,9,26,70.72,75.52,73.08,63.36
N,2014,9,27,72.20,75.62,71.72,64.21
N,2014,9,28,69.75,72.17,68.68,62.40
N,2014,9,29,67.87,72.57,67.62,59.69
N,2014,9,30,71.12,76.06,71.75,57.10
N,2014,10,1,69.84,74.06,68.68,56.28
N,2014,10,2,73.63,78.44,75.75,49.36
N,2014,10,3,67.88,73.25,68.13,50.86
N,2014,10,4,66.95,71.14,68.14,56.52
N,2014,10,5,67.68,73.85,68.35,48.35
N,2014,10,6,66.32,73.80,65.69,45.63
N,2014,10,7,71.06,77.48,67.43,50.25
N,2014,10,8,74.94,79.04,72.35,57.07
N,2014,10,9,74.88,77.50,68.92,45.56
N,2014,10,10,71.71,76.49,67.09,46.40
N,2014,10,11,72.74,74.85,68.23,52.04
N,2014,10,12,75.38,74.32,68.59,48.38
N,2014,10,13,72.74,72.71,66.95,44.46
N,2014,10,14,71.60,72.41,65.98,45.61
N,2014,10,15,71.52,72.68,69.73,49.49
N,2014,10,16,71.29,74.38,69.16,55.00
N,2014,10,17,69.00,72.90,68.37,57.13
N,2014,10,18,70.39,72.43,67.19,59.14
N,2014,10,19,71.63,74.95,70.62,58.13
N,2014,10,20,71.50,75.54,68.95,58.80
N,2014,10,21,71.51,75.01,66.98,60.62
N,2014,10,22,75.54,73.55,69.18,57.59
N,2014,10,23,72.53,76.48,70.10,52.47
N,2014,10,24,78.01,77.50,73.10,50.33
N,2014,10,25,74.03,73.89,69.45,58.18
N,2014,10,26,74.51,76.17,72.16,63.63
N,2014,10,27,74.83,73.01,70.64,59.92
N,2014,10,28,74.66,77.27,73.78,50.47
N,2014,10,29,76.72,74.18,71.40,48.69
N,2014,10,30,76.28,75.46,70.44,51.69
N,2014,10,31,72.47,73.95,68.60,50.90
N,2014,11,1,70.01,71.80,66.98,61.57
N,2014,11,2,73.51,74.00,68.12,62.22
N,2014,11,3,74.45,73.51,69.08,54.30
N,2014,11,4,77.52,75.55,70.26,57.24
N,2014,11,5,76.08,74.09,70.05,54.51
N,2014,11,6,75.61,72.68,69.54,54.06
N,2014,11,7,72.74,72.71,69.28,51.96
N,2014,11,8,73.83,66.48,62.97,54.37
N,2014,11,9,72.10,68.71,66.65,54.62
N,2014,11,10,74.14,66.81,63.30,51.42
N,2014,11,11,74.12,70.07,67.38,50.77
N,2014,11,12,72.60,70.62,66.98,54.27
N,2014,11,13,72.95,66.94,63.00,56.66
N,2014,11,14,71.96,71.96,68.43,59.51
N,2014,11,15,71.99,70.98,66.30,58.51
N,2014,11,16,71.66,70.65,67.36,58.89
N,2014,11,17,69.64,67.96,64.37,51.71
N,2014,11,18,72.85,71.84,66.44,51.14
N,2014,11,19,72.35,71.87,68.81,50.98
N,2014,11,20,71.74,73.05,71.11,55.43
N,2014,11,21,72.43,71.89,71.15,60.56
N,2014,11,22,72.44,70.57,67.45,57.17
N,2014,11,23,73.13,72.84,70.18,60.39
N,2014,11,24,74.70,70.69,68.97,54.40
N,2014,11,25,76.79,71.75,68.75,52.06
N,2014,11,26,74.72,70.48,68.04,52.05
N,2014,11,27,74.04,70.84,69.62,52.80
N,2014,11,28,73.55,69.76,66.87,50.67
N,2014,11,29,71.81,67.62,64.98,51.01
N,2014,11,30,75.17,69.90,64.56,58.14
N,2014,12,1,73.07,67.68,64.53,51.29
N,2014,12,2,73.08,70.18,66.99,53.39
N,2014,12,3,72.78,70.30,68.37,55.95
N,2014,12,4,73.93,69.59,68.43,52.77
N,2014,12,5,73.88,72.98,70.57,50.79
N,2014,12,6,74.22,67.59,64.41,49.98
N,2014,12,7,73.65,72.29,71.51,56.76
N,2014,12,8,75.66,72.18,70.38,60.06
N,2014,12,9,74.15,72.61,70.05,60.27
N,2014,12,10,74.97,73.59,72.57,57.53
N,2014,12,11,74.50,72.69,68.41,50.43
N,2014,12,12,74.08,74.66,72.24,62.60
N,2014,12,13,72.26,68.58,65.40,58.49
N,2014,12,14,72.58,66.82,64.47,51.76
N,2014,12,15,74.38,71.54,69.27,51.02
N,2014,12,16,75.14,70.35,67.48,56.36
N,2014,12,17,76.68,70.12,67.84,59.39
N,2014,12,18,79.22,71.94,70.62,56.81
N,2014,12,19,77.20,68.14,67.26,51.26
N,2014,12,20,73.32,67.27,64.49,54.98
N,2014,12,21,76.14,69.13,67.51,57.39
N,2014,12,22,77.56,71.52,70.84,51.50
N,2014,12,23,77.39,68.95,66.20,50.65
N,2014,12,24,77.40,69.27,67.88,50.78
N,2014,12,25,75.07,73.13,71.29,63.22
N,2014,12,26,75.10,70.24,68.62,56.62
N,2014,12,27,75.37,70.83,67.41,55.53
N,2014,12,28,77.99,70.02,67.10,52.92
N,2014,12,29,70.46,65.92,65.42,55.63
N,2014,12,30,72.45,65.89,66.13,62.37
N,2014,12,31,75.78,72.53,72.15,62.87
N,2015,1,1,75.40,67.08,65.48,52.07
N,2015,1,2,77.34,69.77,67.97,50.42
N,2015,1,3,75.01,67.32,64.48,50.15
N,2015,1,4,75.63,65.26,62.90,51.36
N,2015,1,5,76.41,68.07,67.93,56.15
N,2015,1,6,76.49,70.00,67.64,51.39
N,2015,1,7,75.85,71.54,68.88,50.72
N,2015,1,8,74.59,70.72,67.23,51.14
N,2015,1,9,71.89,69.05,65.08,51.96
N,2015,1,10,71.33,68.91,68.05,51.17
N,2015,1,11,71.74,67.08,64.69,50.35
N,2015,1,12,72.93,66.44,64.96,53.70
N,2015,1,13,73.08,67.74,66.40,53.33
N,2015,1,14,75.50,71.16,68.77,53.36
N,2015,1,15,74.35,64.92,63.76,51.79
N,2015,1,16,74.00,63.96,62.36,54.50
N,2015,1,17,71.60,68.82,67.14,52.86
N,2015,1,18,69.26,65.59,63.70,51.03
N,2015,1,19,72.09,70.43,67.49,55.32
N,2015,1,20,73.62,72.13,69.07,54.49
N,2015,1,21,73.69,71.39,68.44,54.46
N,2015,1,22,74.13,69.57,67.21,51.32
N,2015,1,23,71.41,65.65,63.94,50.37
N,2015,1,24,71.12,67.25,66.45,54.06
N,2015,1,25,70.45,67.76,66.06,50.34
N,2015,1,26,73.23,70.41,69.15,52.68
N,2015,1,27,73.16,69.44,66.94,52.32
N,2015,1,28,72.54,71.79,69.53,55.27
N,2015,1,29,72.49,73.83,72.37,53.90
N,2015,1,30,70.39,69.41,66.37,53.74
N,2015,1,31,70.89,70.41,68.01,57.90
N,2015,2,1,70.14,67.73,65.80,52.01
N,2015,2,2,69.18,66.73,64.20,54.56
N,2015,2,3,74.14,72.31,70.06,52.34
N,2015,2,4,76.68,75.01,71.69,52.40
N,2015,2,5,72.54,67.32,65.78,53.33
N,2015,2,6,73.18,72.13,70.52,53.89
N,2015,2,7,70.54,70.90,67.75,52.44
N,2015,2,8,70.38,68.33,66.00,55.09
N,2015,2,9,67.64,66.53,65.43,60.15
N,2015,2,10,70.74,71.05,69.80,61.86
N,2015,2,11,74.14,73.83,73.00,53.87
N,2015,2,12,71.63,71.61,69.22,53.93
N,2015,2,13,71.17,69.63,69.44,56.15
N,2015,2,14,68.43,67.82,66.18,53.62
N,2015,2,15,70.60,70.04,68.70,55.45
N,2015,2,16,70.53,70.02,71.43,59.67
N,2015,2,17,70.81,69.53,67.52,59.15
N,2015,2,18,70.55,71.34,68.10,59.83
N,2015,2,19,71.10,71.78,68.41,58.15
N,2015,2,20,NaN,NaN,NaN,NaN
N,2015,2,21,NaN,NaN,NaN,NaN
N,2015,2,22,NaN,NaN,NaN,NaN
N,2015,2,23,NaN,NaN,NaN,NaN
N,2015,2,24,NaN,NaN,NaN,NaN
N,2015,2,25,NaN,NaN,NaN,NaN
N,2015,2,26,NaN,NaN,NaN,NaN
N,2015,2,27,NaN,NaN,NaN,NaN
N,2015,2,28,NaN,NaN,NaN,NaN
N,2015,3,1,NaN,NaN,NaN,NaN
N,2015,3,2,NaN,NaN,NaN,NaN
N,2015,3,3,NaN,NaN,NaN,NaN
N,2015,3,4,NaN,NaN,NaN,NaN
N,2015,3,5,NaN,NaN,NaN,NaN
N,2015,3,6,NaN,NaN,NaN,NaN
N,2015,3,7,NaN,NaN,NaN,NaN
N,2015,3,8,NaN,NaN,NaN,NaN
N,2015,3,9,NaN,NaN,NaN,NaN
N,2015,3,10,NaN,NaN,NaN,NaN
N,2015,3,11,NaN,NaN,NaN,NaN
N,2015,3,12,NaN,NaN,NaN,NaN
N,2015,3,13,NaN,NaN,NaN,NaN
N,2015,3,14,NaN,NaN,NaN,NaN
N,2015,3,15,NaN,NaN,NaN,NaN
N,2015,3,16,NaN,NaN,NaN,NaN
N,2015,3,17,NaN,NaN,NaN,NaN
N,2015,3,18,NaN,NaN,NaN,NaN
N,2015,3,19,NaN,NaN,NaN,NaN
N,2015,3,20,NaN,NaN,NaN,NaN
N,2015,3,21,NaN,NaN,NaN,NaN
N,2015,3,22,NaN,NaN,NaN,NaN
N,2015,3,23,NaN,NaN,NaN,NaN
N,2015,3,24,NaN,NaN,NaN,NaN
N,2015,3,25,NaN,NaN,NaN,NaN
N,2015,3,26,NaN,NaN,NaN,NaN
N,2015,3,27,NaN,NaN,NaN,NaN
N,2015,3,28,NaN,NaN,NaN,NaN
N,2015,3,29,NaN,NaN,NaN,NaN
N,2015,3,30,NaN,NaN,NaN,NaN
N,2015,3,31,NaN,NaN,NaN,NaN
N,2015,4,1,NaN,NaN,NaN,NaN
N,2015,4,2,NaN,NaN,NaN,NaN
N,2015,4,3,NaN,NaN,NaN,NaN
N,2015,4,4,NaN,NaN,NaN,NaN
N,2015,4,5,NaN,NaN,NaN,NaN
N,2015,4,6,NaN,NaN,NaN,NaN
N,2015,4,7,NaN,NaN,NaN,NaN
N,2015,4,8,NaN,NaN,NaN,NaN
N,2015,4,9,NaN,NaN,NaN,NaN
N,2015,4,10,NaN,NaN,NaN,NaN
N,2015,4,11,NaN,NaN,NaN,NaN
N,2015,4,12,NaN,NaN,NaN,NaN
N,2015,4,13,NaN,NaN,NaN,NaN
N,2015,4,14,NaN,NaN,NaN,NaN
N,2015,4,15,NaN,NaN,NaN,NaN
N,2015,4,16,NaN,NaN,NaN,NaN
N,2015,4,17,NaN,NaN,NaN,NaN
N,2015,4,18,NaN,NaN,NaN,NaN
N,2015,4,19,NaN,NaN,NaN,NaN
N,2015,4,20,NaN,NaN,NaN,NaN
N,2015,4,21,NaN,NaN,NaN,NaN
N,2015,4,22,NaN,NaN,NaN,NaN
N,2015,4,23,NaN,NaN,NaN,NaN
N,2015,4,24,NaN,NaN,NaN,NaN
N,2015,4,25,NaN,NaN,NaN,NaN
N,2015,4,26,NaN,NaN,NaN,NaN
N,2015,4,27,NaN,NaN,NaN,NaN
N,2015,4,28,NaN,NaN,NaN,NaN
N,2015,4,29,NaN,NaN,NaN,NaN
N,2015,4,30,NaN,NaN,NaN,NaN
N,2015,5,1,NaN,NaN,NaN,NaN
N,2015,5,2,NaN,NaN,NaN,NaN
N,2015,5,3,NaN,NaN,NaN,NaN
N,2015,5,4,NaN,NaN,NaN,NaN
N,2015,5,5,NaN,NaN,NaN,NaN
N,2015,5,6,NaN,NaN,NaN,NaN
N,2015,5,7,NaN,NaN,NaN,NaN
N,2015,5,8,NaN,NaN,NaN,NaN
N,2015,5,9,NaN,NaN,NaN,NaN
N,2015,5,10,NaN,NaN,NaN,NaN
N,2015,5,11,NaN,NaN,NaN,NaN
N,2015,5,12,NaN,NaN,NaN,NaN
N,2015,5,13,NaN,NaN,NaN,NaN
N,2015,5,14,NaN,NaN,NaN,NaN
N,2015,5,15,NaN,NaN,NaN,NaN
N,2015,5,16,NaN,NaN,NaN,NaN
N,2015,5,17,NaN,NaN,NaN,NaN
N,2015,5,18,NaN,NaN,NaN,NaN
N,2015,5,19,NaN,NaN,NaN,NaN
N,2015,5,20,NaN,NaN,NaN,NaN
N,2015,5,21,NaN,NaN,NaN,NaN
N,2015,5,22,NaN,NaN,NaN,NaN
N,2015,5,23,NaN,NaN,NaN,NaN
N,2015,5,24,NaN,NaN,NaN,NaN
N,2015,5,25,NaN,NaN,NaN,NaN
N,2015,5,26,NaN,NaN,NaN,NaN
N,2015,5,27,NaN,NaN,NaN,NaN
N,2015,5,28,NaN,NaN,NaN,NaN
N,2015,5,29,NaN,NaN,NaN,NaN
N,2015,5,30,NaN,NaN,NaN,NaN
N,2015,5,31,NaN,NaN,NaN,NaN
N,2015,6,2,67.82,69.76,68.02,61.31
N,2015,6,3,72.01,73.70,70.73,62.48
N,2015,6,4,71.05,73.65,71.96,63.31
N,2015,6,5,69.93,73.05,70.81,59.17
N,2015,6,6,71.68,74.15,70.47,55.83
N,2015,6,7,67.55,69.29,67.42,58.78
N,2015,6,8,66.27,67.14,65.77,53.84
N,2015,6,9,66.88,68.75,66.84,58.14
N,2015,6,10,70.29,72.10,69.43,55.42
N,2015,6,11,68.88,70.19,68.00,55.91
N,2015,6,12,72.22,75.68,71.90,57.19
N,2015,6,13,70.04,71.24,70.07,53.10
N,2015,6,14,67.25,70.52,68.32,51.83
N,2015,6,15,68.72,71.77,69.88,56.23
N,2015,6,16,68.59,71.25,69.19,56.54
N,2015,6,17,71.72,74.85,72.18,53.88
N,2015,6,18,71.28,73.49,71.18,53.74
N,2015,6,19,70.16,72.25,69.36,58.61
N,2015,6,20,68.01,68.78,66.09,58.97
N,2015,6,21,68.67,73.25,71.32,57.05
N,2015,6,22,70.25,73.85,71.29,60.42
N,2015,6,23,68.90,73.06,72.02,60.72
N,2015,6,24,71.35,74.90,72.62,63.06
N,2015,6,25,71.85,75.48,72.51,61.17
N,2015,6,26,68.01,71.12,68.94,57.76
N,2015,6,27,67.13,71.45,69.30,60.60
N,2015,6,28,68.44,73.44,70.15,62.94
N,2015,6,29,65.96,69.41,68.08,62.52
N,2015,6,30,66.62,70.13,67.28,57.45
N,2015,7,1,68.40,71.18,68.68,55.41
N,2015,7,2,67.64,70.68,68.95,55.25
N,2015,7,3,67.21,70.22,69.02,58.38
N,2015,7,4,66.83,70.11,68.23,59.08
N,2015,7,5,66.28,68.16,66.08,55.92
N,2015,7,6,69.26,70.75,68.98,55.02
N,2015,7,7,70.82,72.49,68.45,60.57
N,2015,7,8,68.71,71.82,68.88,61.12
N,2015,7,9,69.98,72.60,71.08,57.47
N,2015,7,10,69.11,71.53,69.03,53.02
N,2015,7,11,69.53,73.30,70.92,54.59
N,2015,7,12,66.71,69.37,67.26,57.60
N,2015,7,13,68.31,70.11,68.55,61.32
N,2015,7,14,68.82,71.56,68.81,61.14
N,2015,7,15,69.65,69.22,66.45,59.16
N,2015,7,16,69.53,71.54,68.46,54.52
N,2015,7,17,68.30,70.77,68.17,54.27
N,2015,7,18,68.27,69.28,67.05,51.82
N,2015,7,19,67.47,70.17,68.60,50.95
N,2015,7,20,67.83,68.98,67.88,58.49
N,2015,7,21,68.48,70.61,70.56,51.50
N,2015,7,22,70.04,73.08,71.13,52.65
N,2015,7,23,71.55,72.41,69.01,52.05
N,2015,7,24,72.42,74.76,72.76,53.90
N,2015,7,25,70.05,72.20,69.06,55.65
N,2015,7,26,70.49,74.69,74.09,61.19
N,2015,7,27,70.82,74.91,73.33,59.26
N,2015,7,28,70.35,72.12,69.92,57.10
N,2015,7,29,71.75,75.32,74.24,52.39
N,2015,7,30,69.96,71.51,68.65,55.11
N,2015,7,31,68.51,71.99,68.41,54.61
N,2015,8,1,71.70,74.85,71.13,57.26
N,2015,8,2,69.46,72.46,70.97,61.17
N,2015,8,3,71.83,74.12,73.80,63.00
N,2015,8,4,72.94,75.00,73.18,64.27
N,2015,8,5,73.76,74.86,73.05,64.23
N,2015,8,6,73.93,75.11,73.39,63.78
N,2015,8,7,72.18,73.94,70.69,59.02
N,2015,8,8,69.28,72.17,69.34,54.48
N,2015,8,9,71.11,72.26,69.54,50.29
N,2015,8,10,69.65,71.84,68.69,51.09
N,2015,8,11,70.79,72.22,70.14,56.61
N,2015,8,12,73.77,75.36,72.06,62.11
N,2015,8,13,73.48,75.91,75.04,62.72
N,2015,8,14,72.68,75.19,73.21,62.71
N,2015,8,15,70.17,72.43,69.98,61.28
N,2015,8,16,70.00,73.52,69.50,58.81
N,2015,8,17,68.79,69.82,67.56,52.72
N,2015,8,18,71.70,73.83,71.34,50.26
N,2015,8,19,69.77,71.95,68.88,56.99
N,2015,8,20,69.67,71.76,68.71,62.02
N,2015,8,21,67.15,68.98,66.37,59.39
N,2015,8,22,68.17,70.58,67.87,58.05
N,2015,8,23,67.72,70.66,67.65,57.45
N,2015,8,24,67.23,69.03,67.48,56.82
N,2015,8,25,67.98,69.54,67.18,55.84
N,2015,8,26,69.81,71.59,69.46,50.46
N,2015,8,27,69.92,73.62,71.32,53.38
N,2015,8,28,65.73,67.45,65.06,51.54
N,2015,8,29,69.85,71.92,69.51,57.53
N,2015,8,30,69.41,71.71,69.67,62.60
N,2015,8,31,67.99,70.88,68.51,59.83
N,2015,9,1,68.57,71.70,68.53,55.59
N,2015,9,2,71.41,74.66,70.92,51.99
N,2015,9,3,70.80,73.46,72.06,52.15
N,2015,9,4,70.16,72.89,70.65,56.21
N,2015,9,5,69.95,73.56,71.49,54.24
N,2015,9,6,65.62,68.94,66.78,53.98
N,2015,9,7,64.78,67.29,64.64,53.70
N,2015,9,8,66.71,70.46,66.18,54.91
N,2015,9,9,68.90,71.06,68.47,53.71
N,2015,9,10,67.75,70.58,68.30,51.08
N,2015,9,11,70.29,74.11,70.49,51.03
N,2015,9,12,65.62,70.01,65.17,50.29
N,2015,9,13,67.75,73.53,68.04,53.32
N,2015,9,14,67.35,72.15,69.02,52.79
N,2015,9,15,69.79,71.83,67.24,56.02
N,2015,9,16,69.43,72.87,69.66,57.71
N,2015,9,17,67.54,73.58,68.98,60.39
N,2015,9,18,65.85,69.05,67.29,59.48
N,2015,9,19,66.97,72.24,66.27,50.15
N,2015,9,20,67.27,69.84,67.03,51.58
N,2015,9,21,68.94,71.84,67.52,59.70
