CaseUID,Province,Harvest,date_harvested,year_harvested,time,easting,northing,Species,Sex,CWD_Status,e_min,e_aver,Dtown,Driver,Dstreams,Droad,rugg3,rugg6,rugg12,Road3km,Stream3km,Pcover3,Pagri3,Pgrass3,Popen3,Road6km,Stream6km,Pcover6,Pagri6,Pgrass6,Popen6,Road12km,Stream12km,Pcover12,Pagri12,Pgrass12,Popen12,m_aver,m_min,w_aver,w_min
16297,Alberta,Hunter,01/11/2007,2007,6,534619.002,5933104.018,mule deer,male,negative,75.22716347,96.42747434,4.93964,15.4208,670.820007,300,3.72374,5.984529,9.90505,3476.919832,2081.630596,0.005692031,0.843319353,0.143628186,0.989514679,6086.703825,4751.488353,0.002848149,0.850846949,0.141229385,0.992354969,10840.4976,8001.209484,0.001424288,0.851424288,0.137545911,0.988305847,3.503039142,3.218067122,40.39422054,39.1384173
16300,Alberta,Hunter,21/11/2007,2007,6,553666.097,5933546.52,mule deer,male,negative,56.57153603,91.63251327,9.52733,11.3177,360.554992,800,10.756099,12.943099,13.8385,3434.72211,3434.098097,0,0.915817855,0.064167916,0.980826842,7209.887114,6701.72525,0.015889672,0.914105831,0.047226387,0.961325139,12427.77502,12916.75083,0.020758393,0.892985612,0.042832496,0.936076139,2.246902092,1.871507516,17.19679518,15.81538475
16316,Alberta,Hunter,01/11/2007,2007,6,537063.712,5882331.375,mule deer,male,negative,31.6092298,59.94526425,11.2508,6.52993,100,223.606994,5.51405,7.78832,9.231269,914.244528,4100.175935,0.005702281,0.931272509,0.06235012,0.994297719,1323.158384,6274.868904,0.012440048,0.948141487,0.039459865,0.987559952,8156.471796,8703.221048,0.013499325,0.933853307,0.050438432,0.98380081,2.493256161,2.383338852,22.12993066,21.77764508
16317,Alberta,Hunter,10/11/2007,2007,6,523220.105,5905669.913,mule deer,male,negative,55.14817257,81.33830883,11.6778,23.6685,600,800,14.142,15.645299,17.032899,1130.038149,1230.600848,0.091699131,0.714114474,0.181354916,0.897812406,2912.804291,2160.488022,0.102879424,0.689412118,0.201408662,0.891871626,6985.913759,5510.38774,0.086819613,0.697780777,0.204064797,0.903208877,2.027618365,1.912261427,8.955562684,8.562764258
16319,Alberta,Hunter,15/12/2007,2007,6,512900,5834500,mule deer,male,negative,24.70128713,65.78946421,18.110799,3.036449,1029.560058,300,5.43119,6.369289,7.7346,3122.887566,0,0.266806723,0.555822329,0.086786787,0.643457383,8127.099136,289.334999,0.317384131,0.519724014,0.091972993,0.613019349,16481.95619,872.277687,0.317857946,0.472586815,0.145909875,0.61959049,1.007737567,0.729437617,2.539629391,1.466735225
16329,Alberta,Hunter,30/11/2007,2007,6,491800,5848900,mule deer,male,negative,39.97401809,83.4269463,14.981699,1.118029,948.682983,400,19.989099,28.7852,31.7649,2756.609683,0,0.422569028,0,0.577464789,0.577430972,7337.495,2289.393592,0.492208571,0,0.48732183,0.486215163,13872.76059,11540.51883,0.506257963,0.007794349,0.432503375,0.440005996,1.265401071,1.031171583,2.847232716,1.83384455
16330,Alberta,Hunter,30/11/2007,2007,6,518200,5836700,mule deer,male,negative,19.22740196,60.42079641,17.404899,0.583095,583.09497,141.421005,4.978419,4.869949,4.841849,2599.855692,1831.006389,0.516931375,0.006592748,0.171265747,0.175906503,4386.9666,5032.035537,0.485452909,0.015596881,0.224321487,0.23875225,8725.651853,8675.189271,0.421617162,0.051530153,0.30758269,0.358385839,1.039085998,0.739766905,2.311227795,1.210879098
16332,Alberta,Hunter,30/11/2007,2007,6,503000,5832800,mule deer,male,negative,33.89143234,75.24248466,10.940299,12.468,4919.350097,608.276,6.69176,9.8343,12.05,1820.258491,0,0.170461354,0.771719593,0.054256595,0.829538646,3416.227923,0,0.176488229,0.67431399,0.146282974,0.823511771,5190.161881,0,0.176576441,0.638224488,0.183399565,0.823423559,1.187061864,0.925687044,2.707838024,1.657737094
16333,Alberta,Hunter,30/11/2007,2007,6,519600,5838200,mule deer,male,negative,17.18283987,58.73547134,16.738599,0.2,0,0,3.94612,5.16681,8.56991,6229.554197,4275.257475,0.538346315,0.028460156,0.210005992,0.23966447,9552.726753,5949.73566,0.501124606,0.056530214,0.290467626,0.34682861,16849.30451,9039.058421,0.459323686,0.084426783,0.328037173,0.412536552,0.98192811,0.678519006,2.247558687,1.136349686
16334,Alberta,Hunter,30/11/2007,2007,6,521600,5839800,mule deer,male,negative,14.62631827,56.52698999,15.1822,1.1,1100,0,15.294099,16.7952,17.061399,4954.723138,0,0.722172217,0.099909991,0.144444444,0.246624662,7052.328813,4324.061858,0.526757608,0.112726728,0.264207527,0.37835407,13521.66205,7762.420014,0.366484299,0.140298284,0.390701162,0.531139924,0.970082686,0.652256146,2.137483026,1.007540723
16345,Alberta,Hunter,29/11/2007,2007,6,488600,5851800,mule deer,male,negative,43.11347263,86.50091996,11.067999,2.77849,1004.98999,300,7.393189,7.20482,7.727819,2542.549382,0,0.00060006,0.99939994,0,0.99939994,4555.487543,434.682935,0.010343277,0.989656723,0,0.989656723,11863.33633,1127.890902,0.016413101,0.959754178,0.023547057,0.983586899,2.289455397,2.059588273,3.491836263,2.485823651
16350,Alberta,Hunter,29/11/2007,2007,6,507000,5840900,mule deer,male,negative,26.76177352,69.63237054,12.0071,10.584899,2961.419921,282.842987,5.829929,6.72999,7.26797,3803.912335,0,0.516476932,0.406530857,0.078789694,0.483523068,6843.536261,0,0.480881691,0.394811816,0.12485012,0.519118309,11983.43482,0,0.452050686,0.37534678,0.172449974,0.547424458,1.04267061,0.775172791,2.436263192,1.382073635
16351,Alberta,Hunter,29/11/2007,2007,6,488000,5848200,mule deer,male,negative,43.8103997,87.09871675,14.321999,2.2,100,700,24.292499,26.205099,28.136999,2942.994284,5625.450672,0,0.491749175,0.508108108,1,6532.616137,7213.645039,0.003747564,0.489281967,0.508921877,0.996252436,14587.23233,10303.21336,0.022783482,0.494341602,0.484739408,0.977216518,2.058192152,1.829571207,19.07055442,18.06353439
16358,Alberta,Hunter,29/11/2007,2007,6,511500,5833300,mule deer,male,negative,26.54327007,67.42369408,17.5277,4.123109,1910.5,141.421005,3.63537,6.384719,8.519029,7338.873103,0,0.362353648,0.588111678,0.017685851,0.605824077,11530.74825,0,0.393280336,0.526323684,0.058955896,0.585120744,20013.40445,0,0.34615673,0.524409449,0.081891062,0.606524184,0.987975043,0.710922375,2.393798953,1.324121095
16359,Alberta,Hunter,29/11/2007,2007,6,523100,5838000,mule deer,male,negative,14.91853163,55.80213197,14.541299,2.906889,2879.23999,100,5.80773,7.441349,8.13607,3145.60602,0,0.314131413,0,0.657957958,0.658565857,5176.809067,0,0.233548194,0,0.734292997,0.73332334,12762.72469,0,0.221164656,0,0.75568054,0.755677134,0.860630967,0.539327032,2.11027098,0.979503085
16361,Alberta,Hunter,29/11/2007,2007,6,525600,5837900,mule deer,male,negative,13.48729421,53.79006027,12.453499,5.28867,3600,223.606994,5.690189,6.243509,7.62552,3949.390596,0,0.455362493,0.003894548,0.541941282,0.544637507,5621.229851,0,0.369320738,0.053231369,0.574790168,0.626180837,8801.426964,0,0.3050911,0.136387493,0.550775688,0.686361251,0.808705748,0.485393884,2.090856429,0.958145726
16366,Alberta,Hunter,24/11/2007,2007,6,542499.421,5830154.223,mule deer,male,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
16367,Alberta,Hunter,28/11/2007,2007,6,542499.421,5830154.223,mule deer,male,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
16370,Alberta,Hunter,03/12/2007,2007,6,542499.421,5830154.223,mule deer,male,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
16375,Alberta,Hunter,22/11/2007,2007,6,542499.421,5830154.223,mule deer,male,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
16382,Alberta,Hunter,01/11/2007,2007,6,542499.421,5830154.223,mule deer,male,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
16384,Alberta,Hunter,01/11/2007,2007,6,542499.421,5830154.223,mule deer,male,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
16386,Alberta,Hunter,01/12/2007,2007,6,542499.421,5830154.223,mule deer,male,negative,7.556206657,47.41174355,15.976499,6.963479,806.226013,1200,6.12866,6.2796,6.622369,0,704.596004,0,0.566077315,0.370725855,0.936769553,1582.821669,3235.933796,0.008840276,0.639496554,0.275887906,0.915792628,8169.850616,6066.923278,0.064129458,0.562406353,0.307484626,0.870842074,1.33054335,0.876667174,415.8979489,414.3208481
16399,Alberta,Hunter,27/11/2007,2007,6,540771.711,5781147.368,mule deer,male,negative,49.26171552,86.89048416,20.094299,36.106098,1923.540039,223.606994,5.900519,7.228929,8.61161,1435.344701,0,0.112578805,0.365956169,0.459483794,0.829480636,3030.846303,0,0.115228807,0.435108777,0.399190526,0.835858965,7869.089355,109.508028,0.123875899,0.467700839,0.373716171,0.840302758,1.537771486,1.351307936,3.952681238,3.182515248
16440,Alberta,Hunter,07/12/2007,2007,6,526300,5833800,mule deer,male,negative,15.54452727,54.91933392,14.675499,7.86003,3757.659912,608.276,4.32552,7.716149,9.930549,1180.271964,0,0.693413174,0,0.291841632,0.292215569,2671.063706,0,0.618533513,0,0.349730054,0.349377718,8376.494967,0,0.538594125,0,0.395980201,0.396133094,0.839555104,0.525910394,2.12852139,1.007130515
16445,Alberta,Hunter,07/12/2007,2007,6,497300,5847900,mule deer,male,negative,34.56488279,78.17892673,12.371299,5.990829,4939.640136,424.264007,2.942369,4.12149,5.639379,2955.965045,0,0.538253825,0.01680168,0.415915916,0.429642964,6088.474134,0,0.460650577,0.008394544,0.494227021,0.502773197,10780.34855,0,0.452746759,0.00449674,0.514660667,0.517274976,1.149763456,0.908672758,2.724864216,1.70510852
16446,Alberta,Hunter,07/12/2007,2007,6,520200,5838500,mule deer,male,negative,16.53676468,58.12252917,16.807399,0.2,223.606994,0,7.18654,10.848799,13.324199,7169.848023,4537.318202,0.583882564,0.031755542,0.207908928,0.238765728,12349.72019,6503.968885,0.539961014,0.046033888,0.271432854,0.317588844,19286.04056,9013.07824,0.456024593,0.07625403,0.365210223,0.440803779,0.973853584,0.664870837,2.247558687,1.136349686
16448,Alberta,Hunter,12/12/2007,2007,6,519800,5830800,mule deer,male,negative,22.64102261,61.32695676,20.1854,3.10644,3106.439941,200,10.5389,10.151599,9.439809,5483.83172,0,0.696969697,0,0.093093093,0.094509451,8944.410022,0,0.566032079,0,0.160593792,0.164443112,15897.72407,0,0.530915087,0.000224837,0.262692163,0.263359065,1.009501323,0.716408599,2.281786186,1.183372351
16456,Alberta,Hunter,12/12/2007,2007,6,511000,5834300,mule deer,male,negative,26.34297223,67.54610049,17.7409,4.850769,2500,300,3.250869,4.577139,7.07515,4709.914092,0,0.377884327,0.485465987,0.059988002,0.543302367,8788.046579,0,0.319136173,0.523995201,0.068526016,0.592681464,17304.77821,0,0.301380138,0.54260426,0.095027376,0.638013801,0.994104412,0.717053711,2.38733706,1.319532196
16458,Alberta,Hunter,10/12/2007,2007,6,496800,5849800,mule deer,male,negative,34.9362265,78.62449752,11.910099,4.712749,3765.629882,1000,4.44242,5.935669,6.88213,405.319651,0,0.79495647,0,0.207434053,0.20504353,1899.798102,0,0.756412179,0,0.242124212,0.240587971,3617.541847,0,0.744656918,0.001574803,0.236982093,0.237570304,1.116439047,0.877377929,2.617600727,1.599887701
16468,Alberta,Hunter,01/11/2007,2007,6,493100,5845900,mule deer,male,negative,38.96822708,82.30276329,16.393299,2.54951,781.025024,600,8.67899,10.936699,14.1541,2582.047034,311.760231,0.144057623,0.003301321,0.851951952,0.855942377,5190.379189,1586.739252,0.128093595,0.005549723,0.864516129,0.871906405,10122.98641,5087.393078,0.145953649,0.027825696,0.819299693,0.849096227,1.300208249,1.063251732,3.527939744,2.518774788
16469,Alberta,Hunter,01/11/2007,2007,6,492300,5852500,mule deer,male,negative,39.43113392,82.97351739,12.160599,0.223607,200,200,34.001899,37.035301,35.912498,2406.800401,5477.899788,0.516961873,0.029420594,0.324640288,0.356049234,3501.020656,10504.30285,0.412329384,0.04859757,0.424542454,0.474426279,9032.588521,18633.10732,0.376902887,0.124409449,0.407057766,0.532058493,1.239277517,1.006447808,2.88058602,1.869987336
16471,Alberta,Hunter,07/11/2007,2007,6,513594.151,5874921.387,mule deer,male,negative,29.8638359,69.52423161,19.251199,0.670819,300,670.820007,39.978801,41.366298,39.898998,2378.697037,6754.223569,0.116306954,0.497002398,0.312443778,0.811151079,5992.969997,11105.03259,0.151019796,0.563887223,0.212721272,0.776544691,11526.46476,21417.2791,0.184196716,0.589699378,0.168979224,0.758827498,1.565299381,1.385886588,4.974982932,4.356379804
16481,Alberta,Hunter,21/11/2007,2007,6,498321.246,5832822.782,mule deer,male,negative,38.01073233,79.53994616,8.736129,14.317799,2901.71997,800,5.92843,6.98954,8.763569,1408.737288,0,0.083633094,0.916366906,0,0.916366906,3132.360127,0,0.088332334,0.911667666,0,0.911667666,5219.312375,0,0.124484749,0.861350521,0.013796206,0.875515251,1.215137116,0.967179525,3.059508244,2.041554963
16485,Alberta,Hunter,21/11/2007,2007,6,516292.122,5798805.021,mule deer,male,negative,47.21459962,83.248617,12.838999,6.918089,921.953979,707.106994,12.596899,14.1623,14.018899,1506.461481,0,0.19850075,0.651574213,0.087060943,0.737331334,3220.496784,1907.296502,0.140435109,0.669017254,0.057404077,0.726631658,5702.177454,3435.890038,0.157109662,0.633910501,0.070443645,0.704220073,1.41473579,1.19978696,3.320391862,2.468232295
16489,Alberta,Hunter,10/12/2007,2007,6,507100,5840700,mule deer,male,negative,26.74719279,69.57294777,12.175399,10.417799,3026.550048,300,6.03936,6.95127,7.17994,3754.297109,0,0.515868263,0.358682635,0.127174565,0.484131737,7657.59683,0,0.465437097,0.352526616,0.182813437,0.534562903,12151.26332,0,0.445968225,0.360386691,0.192890355,0.552458034,1.04267061,0.775172791,2.436263192,1.382073635
16495,Alberta,Hunter,13/12/2007,2007,6,525600,5838000,mule deer,male,negative,13.40562214,53.75365022,12.3976,5.26308,3500,223.606994,5.42671,6.01371,7.3797,3913.367475,0,0.452773613,0.013493253,0.533573141,0.547226387,5591.977498,0,0.367141785,0.062715679,0.570421479,0.629707427,8679.701951,0,0.294249944,0.143713922,0.555322339,0.697203688,0.808705748,0.485393884,2.090856429,0.958145726
16496,Alberta,Hunter,13/12/2007,2007,6,501200,5833000,mule deer,male,negative,35.36924633,76.83538247,10.0846,14.279,5800.859863,608.276,5.992599,6.58653,8.301219,1610.159378,0,0.485294118,0.509903962,0.004504505,0.514705882,3239.496996,0,0.277486126,0.705114744,0.016204051,0.722513874,6667.975635,0,0.170479262,0.774169354,0.053910175,0.829520738,1.193845961,0.935616673,2.671277914,1.62717168
16498,Alberta,Hunter,13/12/2007,2007,6,505300,5850100,mule deer,male,negative,26.43103331,70.52597172,4.525479,10.558899,3006.659912,282.842987,4.864759,5.173029,6.081769,7665.055361,0,0.836434574,0.022809124,0.053341325,0.075630252,14412.81772,0,0.73973629,0.036110279,0.108327082,0.145040455,22028.31047,0,0.683204677,0.05755827,0.133043348,0.191036499,1.129009572,0.875992594,2.612559394,1.580099651
16500,Alberta,Hunter,12/12/2007,2007,6,533782.859,5839572.294,mule deer,male,negative,6.280107679,47.29688396,5.70088,3.944619,0,800,9.89855,14.322299,19.8518,2913.419557,3414.650484,0.022461815,0.95507637,0.010494753,0.96555855,6717.519745,4253.954914,0.038230885,0.900749625,0.044214628,0.944527736,11928.41188,6378.004894,0.095466467,0.822180592,0.063737253,0.884825777,0.951240449,0.593925812,5.114898316,4.003152599
16505,Alberta,Hunter,14/12/2007,2007,6,542512,5830132,mule deer,male,negative,7.568418857,47.41887429,15.976499,6.963479,894.427001,1166.189941,6.092899,6.26413,6.63631,0,497.379956,0,0.571214393,0.367726455,0.939730135,1659.254286,2976.498207,0.0072018,0.64216054,0.276420327,0.91927982,8351.263886,6082.564199,0.063352827,0.563202879,0.307461567,0.871494977,1.33054335,0.876667174,415.8979489,414.3208481
16511,Alberta,Hunter,01/11/2007,2007,6,519400,5834400,mule deer,male,negative,20.05024653,60.19046295,19.5576,2.94109,2968.159912,360.554992,4.47652,5.558489,5.19281,2661.632189,0,0.216167665,0,0.781943611,0.783832335,6275.758853,0,0.262708052,0,0.736802639,0.737291948,11684.68083,0,0.302832734,0.00052458,0.683815809,0.684427458,0.93014755,0.632648623,2.24901642,1.15059459
16515,Alberta,Hunter,01/11/2007,2007,6,499500,5849300,mule deer,male,negative,32.26376175,76.0466268,9.76371,6.774219,5661.270019,806.226013,2.1379,2.22211,3.01461,1464.432727,0,0.765727981,0,0.226782504,0.227980827,2740.190227,0,0.750037487,0,0.228567146,0.228520018,6092.432423,0,0.786158806,0,0.191261336,0.190597586,1.158097892,0.914150391,2.611049232,1.585870673
16523,Alberta,Hunter,01/11/2007,2007,6,520800,5835600,mule deer,male,negative,18.23131334,58.5710451,17.7341,2.97321,2863.560058,282.842987,5.282,6.639229,6.62503,2739.03752,0,0.112743628,0,0.886690647,0.887256372,6485.084161,0,0.11447862,0,0.875506225,0.876819205,13299.15482,0,0.152785066,0,0.828185907,0.827648249,0.985476611,0.682350486,2.762810677,1.656005705
16525,Alberta,Hunter,01/11/2007,2007,6,513000,5833000,mule deer,male,negative,25.57384574,66.20397137,18.088699,2.596149,632.455993,100,9.553039,9.90299,9.95149,4968.79596,917.169643,0.413389373,0.342539778,0.134892086,0.477934554,10410.72884,1458.889298,0.328033598,0.478776061,0.109510951,0.588420579,17300.07648,2804.216824,0.242744657,0.598875141,0.089233536,0.688263967,1.022364559,0.74250831,2.436130536,1.362799239
16528,Alberta,Hunter,30/11/2007,2007,6,523300,5837700,mule deer,male,negative,15.03249766,55.73775395,14.5121,3.220249,3178.050048,0,7.07134,7.76058,8.107749,4031.092199,0,0.361077844,0,0.605578884,0.603892216,6617.163342,0,0.251761883,0,0.725254949,0.724696356,11311.88077,0,0.207658873,0,0.769236538,0.769184652,0.860630967,0.539327032,2.11027098,0.979503085
16529,Alberta,Hunter,30/11/2007,2007,6,489100,5849900,mule deer,male,negative,42.62819163,86.00846905,13.029199,1.52643,538.515991,100,10.060299,21.006,32.130001,5397.316311,962.296276,0.014084507,0.930176806,0.055788842,0.985915493,10881.68575,3230.608789,0.062687463,0.76244751,0.174388964,0.937312537,19301.47583,8993.665949,0.139138914,0.659465947,0.184204605,0.842784278,1.518923702,1.28774175,3.389587815,2.38287114
16530,Alberta,Hunter,30/11/2007,2007,6,521800,5837600,mule deer,male,negative,16.05972559,57.03077839,15.877699,2.012459,1979.900024,100,7.09984,8.526249,10.600199,7154.262433,0,0.149235841,0,0.854529094,0.850764159,10674.45623,0,0.24910018,0,0.7522867,0.75089982,17520.86874,0,0.317806781,0,0.667741694,0.667416742,0.937905349,0.625631921,2.152749484,1.023010159
16531,Alberta,Hunter,01/12/2007,2007,6,488800,5850200,mule deer,male,negative,42.92016684,86.29548312,12.6491,1.94165,943.39801,100,6.64513,8.942999,22.8379,4623.861731,0,0.018879233,0.978423734,0.00269946,0.981120767,7722.292833,949.728388,0.016646671,0.922465507,0.060878692,0.983353329,19170.98815,5108.214072,0.074182418,0.789978998,0.134328358,0.923717372,1.432070164,1.203621397,3.389587815,2.38287114
16536,Alberta,Hunter,01/12/2007,2007,6,502200,5848800,mule deer,male,negative,29.60474155,73.4763517,7.74209,8.839119,5720.140136,100,2.81522,3.815289,4.477039,3637.44072,0,0.924737631,0,0.067146283,0.067766117,5636.908443,0,0.914778695,0,0.05159742,0.052663166,8703.742125,0,0.893320339,0,0.071514243,0.072119349,1.135561187,0.886254752,2.561415104,1.532814005
16537,Alberta,Hunter,30/11/2007,2007,6,511600,5833800,mule deer,male,negative,26.15831008,67.17035437,17.944599,4.17852,1811.079956,100,5.06898,7.05972,8.45534,6895.641667,0,0.439820359,0.49251497,0.033593281,0.526946108,11129.28176,0,0.419553156,0.478782426,0.066586683,0.545209177,16966.24198,76.011359,0.325014988,0.525629496,0.075671216,0.601468825,0.994104412,0.717053711,2.430049867,1.360475457
16546,Alberta,Hunter,14/11/2007,2007,6,537063.712,5882331.375,mule deer,male,negative,31.6092298,59.94526425,11.2508,6.52993,100,223.606994,5.51405,7.78832,9.231269,914.244528,4100.175935,0.005702281,0.931272509,0.06235012,0.994297719,1323.158384,6274.868904,0.012440048,0.948141487,0.039459865,0.987559952,8156.471796,8703.221048,0.013499325,0.933853307,0.050438432,0.98380081,2.493256161,2.383338852,22.12993066,21.77764508
16547,Alberta,Hunter,30/11/2007,2007,6,540771.711,5781147.368,mule deer,male,negative,49.26171552,86.89048416,20.094299,36.106098,1923.540039,223.606994,5.900519,7.228929,8.61161,1435.344701,0,0.112578805,0.365956169,0.459483794,0.829480636,3030.846303,0,0.115228807,0.435108777,0.399190526,0.835858965,7869.089355,109.508028,0.123875899,0.467700839,0.373716171,0.840302758,1.537771486,1.351307936,3.952681238,3.182515248
16559,Alberta,Hunter,23/11/2007,2007,6,512544.946,5841091.699,mule deer,male,negative,21.62393896,64.42146983,11.5261,5.872819,3100,800,2.528899,3.817369,5.015369,2403.194102,0,0.25621816,0.35540905,0.370581186,0.730896014,6775.593816,0,0.281001649,0.380116959,0.322590316,0.706702654,12721.42459,0,0.261241007,0.409997002,0.317864907,0.729316547,0.985618793,0.708326352,2.377713613,1.304330734
16567,Alberta,Hunter,02/11/2007,2007,6,535244.048,5863877.326,mule deer,male,negative,13.18120054,50.17416775,16.6877,4.049689,0,300,6.457069,8.74363,11.873299,5257.396553,2215.484689,0.196701649,0.752923538,0.039292142,0.793103448,11161.91287,3201.731613,0.159970015,0.785907046,0.043595506,0.829835082,15158.08215,5746.554016,0.118638987,0.813235404,0.037634006,0.850933074,1.483865457,1.248677309,4.819093898,4.146784048
16580,Alberta,Hunter,20/11/2007,2007,6,534619.002,5933104.018,mule deer,male,negative,75.22716347,96.42747434,4.93964,15.4208,670.820007,300,3.72374,5.984529,9.90505,3476.919832,2081.630596,0.005692031,0.843319353,0.143628186,0.989514679,6086.703825,4751.488353,0.002848149,0.850846949,0.141229385,0.992354969,10840.4976,8001.209484,0.001424288,0.851424288,0.137545911,0.988305847,3.503039142,3.218067122,40.39422054,39.1384173
16581,Alberta,Hunter,01/11/2007,2007,6,534619.002,5933104.018,mule deer,male,negative,75.22716347,96.42747434,4.93964,15.4208,670.820007,300,3.72374,5.984529,9.90505,3476.919832,2081.630596,0.005692031,0.843319353,0.143628186,0.989514679,6086.703825,4751.488353,0.002848149,0.850846949,0.141229385,0.992354969,10840.4976,8001.209484,0.001424288,0.851424288,0.137545911,0.988305847,3.503039142,3.218067122,40.39422054,39.1384173
16590,Alberta,Hunter,05/11/2007,2007,6,553764.564,5810412.562,mule deer,male,negative,18.58571432,58.12711985,9.042679,27.872699,721.109985,800,7.307909,11.3114,14.6336,2584.816387,600.953113,0,0.991012582,0,0.991012582,5806.943084,1155.387837,0.001947274,0.965997603,0,0.965997603,8444.542081,6706.605053,0.005619661,0.881312753,0.013195382,0.894500225,8.386795475,8.123321441,660.9698242,659.856563
16604,Alberta,Hunter,01/11/2008,2008,7,547107.984,5767044.54,mule deer,male,negative,50.83858333,102.1011462,31.343599,49.2448,1204.160034,600,8.658329,8.307649,14.800399,4304.6461,0,0.430413917,0.032693461,0.509150915,0.542291542,6858.11934,253.165714,0.411729414,0.07979601,0.485902819,0.563671816,10074.40871,3978.70171,0.404781533,0.07951735,0.495953237,0.576182268,1.816575954,1.499816968,5.040529549,3.834948454
16615,Alberta,Hunter,10/11/2008,2008,7,514125.5,5858913.361,mule deer,male,negative,19.20936783,68.37502513,4.525479,7.851749,1081.670043,0,3.964299,6.70684,9.608849,12008.28407,0,0,0.9880024,0.000599161,0.98860228,22053.24253,953.392033,0,0.977064908,0.00239952,0.979463349,33749.86021,3085.170498,0,0.982375881,0.001199131,0.983575821,24.47862384,24.10082508,261963.2306,261961.6445
16617,Alberta,Hunter,14/11/2008,2008,7,527555.731,5829629.291,mule deer,male,negative,13.47506299,61.23795072,17.3185,8.31865,2807.129882,1063.010009,9.580679,11.0971,11.3093,0,0,0.112709832,0,0.888888889,0.887290168,1717.289747,0,0.142985612,0,0.85380117,0.853866906,6274.721991,0,0.131164743,0.040398741,0.823150161,0.863064008,1.095643452,0.604276111,3.168113233,1.496021806
16620,Alberta,Hunter,14/11/2008,2008,7,560073.816,5828297.376,mule deer,male,negative,2.143052294,48.155369,9.6026,15.841699,1104.540039,800,7.29469,9.526269,12.31,1651.950125,0,0.365436544,0.168616862,0.250974513,0.415241524,3661.811307,390.491464,0.282351177,0.261958315,0.231323132,0.492127755,6578.808112,887.820569,0.21852518,0.330710432,0.210269865,0.540317746,1.046208076,0.335130814,2.497916244,0.558363435
16622,Alberta,Hunter,13/11/2008,2008,7,525558.036,5850854.901,mule deer,male,negative,6.159496594,57.56490428,11.5451,1.2,1204.160034,800,7.78067,9.493869,9.522859,4238.644015,0,0.024924925,0.939039039,0.016206483,0.954954955,8227.804018,482.85726,0.015146971,0.943311338,0.008695652,0.952009598,13177.75567,7049.991438,0.019047619,0.875740532,0.059908525,0.935658043,1.566643218,0.999562241,5.482658211,3.462353699
16624,Alberta,Hunter,04/11/2008,2008,7,544335.613,5790905.937,mule deer,male,negative,27.75466543,81.01238938,9.80051,35.894298,3264.96997,100,3.30205,3.985699,5.74556,10125.69998,0,0.03180318,0.936693669,0,0.936693669,19238.24921,0,0.022928218,0.942604526,0.003296868,0.945901394,25734.17831,0,0.030368926,0.923965207,0.014162608,0.937912418,2.388157057,2.04181447,5.876899998,4.543889469
16626,Alberta,Hunter,02/11/2008,2008,7,550307.404,5943218.078,mule deer,male,negative,20.03443856,97.96747857,13.7306,5.18556,100,800,19.2152,22.5445,22.5811,2253.183396,2891.943967,0.065485131,0.219585461,0.715827338,0.934514869,5157.696705,5396.440595,0.036420863,0.378747002,0.571342836,0.950689448,10934.22316,9221.870905,0.021893979,0.521256654,0.449891312,0.970158206,1.969044854,1.498500331,5.587216474,3.839332068
